City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
223,Porangatu,BR,2021-08-07 02:49:19,-13.4408,-49.1486,71.92,46,62,4.97,broken clouds
224,Saskylakh,RU,2021-08-07 02:44:47,71.9167,114.0833,47.37,78,100,7.45,overcast clouds
225,Yelabuga,RU,2021-08-07 02:49:19,55.7613,52.0649,62.15,59,99,1.57,overcast clouds
226,Vanimo,PG,2021-08-07 02:49:19,-2.6741,141.3028,77.36,86,100,3.29,overcast clouds
227,Deputatskiy,RU,2021-08-07 02:44:48,69.3,139.9,57.56,43,7,4.29,clear sky
228,Lavrentiya,RU,2021-08-07 02:44:02,65.5833,-171.0,45.37,77,100,15.61,light rain
229,Ulaangom,MN,2021-08-07 02:49:20,49.9811,92.0667,63.45,57,100,7.16,overcast clouds
230,Koslan,RU,2021-08-07 02:49:20,63.4564,48.8989,52.41,69,15,3.36,few clouds
231,Podporozhye,RU,2021-08-07 02:49:20,60.9112,34.1706,53.42,92,93,9.57,overcast clouds
232,Lazaro Cardenas,MX,2021-08-07 02:49:21,17.9583,-102.2,80.01,81,100,4.12,overcast clouds
233,Bethel,US,2021-08-07 02:45:30,41.3712,-73.414,74.71,80,56,4.97,broken clouds
234,Dikson,RU,2021-08-07 02:49:21,73.5069,80.5464,48.49,79,34,10.83,scattered clouds
235,Alamosa,US,2021-08-07 02:49:22,37.4695,-105.87,76.51,27,1,9.22,clear sky
236,Dunedin,NZ,2021-08-07 02:40:56,-45.8742,170.5036,44.8,67,100,21.0,overcast clouds
237,Chegdomyn,RU,2021-08-07 02:49:22,51.1167,133.0167,70.93,85,100,0.98,overcast clouds
238,Harper,LR,2021-08-07 02:49:23,4.375,-7.7169,75.67,76,11,6.4,few clouds
239,Severo-Kurilsk,RU,2021-08-07 02:44:49,50.6789,156.125,55.15,78,100,3.87,overcast clouds
240,Faanui,PF,2021-08-07 02:49:23,-16.4833,-151.75,78.62,68,7,9.13,clear sky
241,Lata,PT,2021-08-07 02:44:50,40.1629,-8.3327,65.05,83,82,1.43,broken clouds
242,Olafsvik,IS,2021-08-07 02:44:50,64.8945,-23.7142,52.48,86,69,2.21,broken clouds
243,Kalisz,PL,2021-08-07 02:49:24,51.7611,18.091,48.72,72,24,7.05,few clouds
244,Causapscal,CA,2021-08-07 02:49:24,48.3542,-67.227,73.94,71,80,7.18,broken clouds
245,Brekstad,NO,2021-08-07 02:49:24,63.687,9.6654,63.01,59,0,13.8,clear sky
246,Manadhoo,MV,2021-08-07 02:49:25,5.7667,73.3833,82.87,77,100,19.62,light rain
247,Vao,NC,2021-08-07 02:49:25,-22.6667,167.4833,67.84,59,91,11.68,overcast clouds
248,Muros,ES,2021-08-07 02:49:26,42.7762,-9.0603,63.23,94,10,7.16,clear sky
249,Bac Lieu,VN,2021-08-07 02:49:26,9.285,105.7244,87.75,64,100,12.82,overcast clouds
250,Kieta,PG,2021-08-07 02:49:27,-6.2167,155.6333,81.68,81,87,6.33,moderate rain
251,Urucara,BR,2021-08-07 02:44:51,-2.5364,-57.76,75.99,78,42,3.38,scattered clouds
252,Sudak,UA,2021-08-07 02:49:27,44.85,34.9667,75.97,61,31,4.45,scattered clouds
253,Chuy,UY,2021-08-07 02:49:28,-33.6971,-53.4616,55.51,93,14,6.15,few clouds
254,Husavik,IS,2021-08-07 02:49:28,66.0449,-17.3389,49.91,79,6,5.39,clear sky
255,Luwingu,ZM,2021-08-07 02:49:28,-10.2621,29.9271,53.28,55,0,3.98,clear sky
256,Seoul,KR,2021-08-07 02:45:12,37.5683,126.9778,90.01,55,0,5.75,clear sky
257,Tekari,IN,2021-08-07 02:49:29,24.9333,84.8333,82.62,71,100,5.21,overcast clouds
258,Talnakh,RU,2021-08-07 02:49:29,69.4865,88.3972,76.71,43,8,5.44,clear sky
259,Kirgiz-Miyaki,RU,2021-08-07 02:49:29,53.6324,54.7979,60.12,55,58,5.91,broken clouds
260,Alanya,TR,2021-08-07 02:49:30,36.5438,31.9998,78.93,66,8,13.4,clear sky
261,Zella-Mehlis,DE,2021-08-07 02:49:30,50.65,10.65,51.13,92,100,4.41,overcast clouds
262,Waipawa,NZ,2021-08-07 02:44:53,-41.4122,175.5153,53.02,81,97,12.08,overcast clouds
263,Baoro,CF,2021-08-07 02:49:31,5.6667,15.9667,67.91,97,100,2.39,overcast clouds
264,Saint-Pierre,RE,2021-08-07 02:49:31,-21.3393,55.4781,65.84,70,75,6.91,broken clouds
265,Kraskino,RU,2021-08-07 02:49:32,42.7114,130.7794,83.86,57,90,1.63,light rain
266,Ancud,CL,2021-08-07 02:44:54,-41.8697,-73.8203,42.22,79,19,9.08,light rain
267,Nanakuli,US,2021-08-07 02:49:32,21.3906,-158.1547,89.55,47,1,10.36,clear sky
268,Buala,SB,2021-08-07 02:44:54,-8.145,159.5921,84.33,63,7,9.17,clear sky
269,Kathu,TH,2021-08-07 02:49:33,7.9178,98.3332,85.82,71,68,9.01,broken clouds
270,Saldanha,ZA,2021-08-07 02:44:54,-33.0117,17.9442,48.25,77,35,3.78,scattered clouds
271,Kununurra,AU,2021-08-07 02:44:55,-15.7667,128.7333,78.78,18,7,13.8,clear sky
272,Bud,US,2021-08-07 02:44:55,39.447,-86.1758,75.04,80,39,5.59,scattered clouds
273,Saint-Georges,GD,2021-08-07 02:49:34,12.0564,-61.7485,80.28,83,40,0.0,scattered clouds
274,Sterling,US,2021-08-07 02:46:04,39.0062,-77.4286,79.57,69,75,6.91,broken clouds
275,Boueni,YT,2021-08-07 02:49:34,-12.9025,45.0761,73.38,65,0,14.43,clear sky
276,Nome,US,2021-08-07 02:44:56,64.5011,-165.4064,48.27,87,90,9.22,light rain
277,Kahului,US,2021-08-07 02:46:24,20.8947,-156.47,85.26,66,20,25.32,few clouds
278,Inhambane,MZ,2021-08-07 02:44:57,-23.865,35.3833,64.13,81,0,3.71,clear sky
279,Lichinga,MZ,2021-08-07 02:49:35,-13.3128,35.2406,53.28,60,0,7.02,clear sky
280,Adrar,MR,2021-08-07 02:44:57,20.5022,-10.0711,90.1,33,6,15.1,clear sky
281,Mahebourg,MU,2021-08-07 02:49:35,-20.4081,57.7,68.29,83,20,9.22,light rain
282,Funadhoo,MV,2021-08-07 02:49:36,6.15,73.2667,82.76,77,100,17.98,light rain
283,Rovaniemi,FI,2021-08-07 02:49:36,66.5,25.7167,54.81,71,0,5.75,clear sky
284,Bollnas,SE,2021-08-07 02:49:36,61.3482,16.3946,52.39,92,72,4.81,broken clouds
285,Marsa Matruh,EG,2021-08-07 02:44:58,31.3525,27.2453,77.2,88,0,11.5,clear sky
286,Merritt Island,US,2021-08-07 02:46:58,28.5392,-80.672,82.45,89,90,10.36,thunderstorm
287,Neuquen,AR,2021-08-07 02:49:37,-38.9516,-68.0591,51.69,58,0,6.91,clear sky
288,Darhan,MN,2021-08-07 02:49:37,49.4867,105.9228,68.41,67,56,3.67,broken clouds
289,Rabo De Peixe,PT,2021-08-07 02:44:59,37.8,-25.5833,67.51,77,75,10.36,broken clouds
290,Roanoke Rapids,US,2021-08-07 02:49:38,36.4615,-77.6542,73.98,100,1,0.0,clear sky
291,Zhigansk,RU,2021-08-07 02:49:38,66.7697,123.3711,74.05,33,59,13.27,broken clouds
292,Banjar,ID,2021-08-07 02:49:39,-8.19,114.9675,80.46,63,20,5.53,few clouds
293,Sakakah,SA,2021-08-07 02:49:39,29.9697,40.2064,85.57,23,5,2.01,clear sky
294,Cap Malheureux,MU,2021-08-07 02:49:39,-19.9842,57.6142,68.49,76,68,1.99,broken clouds
295,Stettler,CA,2021-08-07 02:49:40,52.3168,-112.7186,64.15,72,95,11.5,overcast clouds
296,Timizart,DZ,2021-08-07 02:49:40,36.8,4.2667,79.79,39,0,2.62,clear sky
297,Hokitika,NZ,2021-08-07 02:49:40,-42.7167,170.9667,49.91,73,92,20.29,overcast clouds
298,Genhe,CN,2021-08-07 02:49:40,50.7833,121.5167,76.91,45,70,3.31,broken clouds
299,Grand Gaube,MU,2021-08-07 02:49:41,-20.0064,57.6608,68.4,76,75,1.99,broken clouds
300,Dharampur,IN,2021-08-07 02:49:41,20.5333,73.1833,80.98,81,53,6.04,broken clouds
301,Saurimo,AO,2021-08-07 02:49:41,-9.6608,20.3916,56.46,23,3,5.37,clear sky
302,Faya,SA,2021-08-07 02:45:01,18.3851,42.4509,66.72,51,97,7.92,overcast clouds
303,Nijar,ES,2021-08-07 02:49:42,36.9665,-2.206,78.87,83,0,3.44,clear sky
304,Hervey Bay,AU,2021-08-07 02:49:42,-25.2986,152.8535,73.51,64,35,3.91,scattered clouds
305,Pecos,US,2021-08-07 02:49:43,31.4229,-103.4932,90.43,33,1,9.22,clear sky
306,Sao Felix Do Xingu,BR,2021-08-07 02:41:29,-6.6447,-51.995,70.97,45,1,2.13,clear sky
307,Susanville,US,2021-08-07 02:49:43,40.4163,-120.653,73.81,31,75,1.01,haze
308,Saint-Joseph,RE,2021-08-07 02:49:43,-21.3667,55.6167,64.76,77,52,10.76,broken clouds
309,Sarkand,KZ,2021-08-07 02:49:44,45.41,79.9186,77.76,28,84,7.2,broken clouds
310,Sungaipenuh,ID,2021-08-07 02:49:44,-2.0833,101.3833,77.81,67,78,1.1,broken clouds
311,Sackville,CA,2021-08-07 02:47:30,45.9188,-64.3846,66.85,97,67,9.93,broken clouds
312,Sobolevo,RU,2021-08-07 02:49:45,54.4299,31.8996,60.71,98,100,7.38,overcast clouds
313,Soyo,AO,2021-08-07 02:49:45,-6.1349,12.3689,71.17,89,55,5.53,broken clouds
314,Palma Di Montechiaro,IT,2021-08-07 02:49:45,37.1926,13.765,78.62,66,0,4.34,clear sky
315,Sosnovo-Ozerskoye,RU,2021-08-07 02:49:46,52.5249,111.5418,58.73,86,98,7.2,light rain
316,Jobner,IN,2021-08-07 02:49:46,26.9667,75.3833,80.02,83,100,11.05,overcast clouds
317,Totness,SR,2021-08-07 02:49:46,5.8833,-56.3167,77.36,84,91,2.39,overcast clouds
318,Codrington,AU,2021-08-07 02:49:47,-38.2667,141.9667,54.01,77,100,13.18,overcast clouds
319,Iquitos,PE,2021-08-07 02:49:47,-3.7481,-73.2472,78.84,83,75,1.14,broken clouds
320,Buraydah,SA,2021-08-07 02:49:47,26.326,43.975,86.45,14,26,7.74,scattered clouds
321,Naze,JP,2021-08-07 02:45:05,28.3667,129.4833,83.32,77,62,12.73,broken clouds
322,Shenjiamen,CN,2021-08-07 02:45:05,29.9576,122.298,81.66,82,1,13.73,clear sky
323,Kropotkin,RU,2021-08-07 02:49:48,45.4375,40.5756,78.48,56,100,14.83,overcast clouds
324,Trindade,BR,2021-08-07 02:49:48,-16.6494,-49.4889,71.35,49,93,7.7,overcast clouds
325,Vila Franca Do Campo,PT,2021-08-07 02:49:48,37.7167,-25.4333,68.41,79,74,7.87,broken clouds
326,Vardo,NO,2021-08-07 02:49:49,70.3705,31.1107,52.65,86,19,10.11,few clouds
327,Grindavik,IS,2021-08-07 02:45:16,63.8424,-22.4338,52.56,100,40,3.44,scattered clouds
328,Qui Nhon,VN,2021-08-07 02:45:06,13.7667,109.2333,91.33,55,100,12.35,overcast clouds
329,Mugur-Aksy,RU,2021-08-07 02:49:49,50.35,90.5,53.56,63,100,5.57,overcast clouds
330,Morehead,US,2021-08-07 02:49:49,37.2711,-87.1764,73.11,93,1,0.0,clear sky
331,Kichmengskiy Gorodok,RU,2021-08-07 02:49:50,59.9816,45.7854,57.11,69,100,5.77,overcast clouds
332,Gaujani,RO,2021-08-07 02:49:50,43.7333,25.7,68.68,68,20,3.83,few clouds
333,Holme,DK,2021-08-07 02:49:50,56.1138,10.1725,62.29,92,100,16.87,overcast clouds
334,Toamasina,MG,2021-08-07 02:49:51,-18.1667,49.3833,62.6,94,75,4.61,broken clouds
335,Edd,ER,2021-08-07 02:49:51,13.9297,41.6925,88.83,67,39,6.31,scattered clouds
336,San Cristobal,VE,2021-08-07 02:49:51,7.7669,-72.225,75.38,98,41,3.27,scattered clouds
337,Alofi,NU,2021-08-07 02:45:07,-19.0595,-169.9187,78.69,73,8,8.05,clear sky
338,Gat,IL,2021-08-07 02:42:04,31.61,34.7642,85.41,68,0,6.49,clear sky
339,Calama,CL,2021-08-07 02:49:52,-22.4667,-68.9333,45.09,15,15,18.41,few clouds
340,Itoman,JP,2021-08-07 02:49:52,26.1247,127.6694,86.38,91,75,18.41,broken clouds
341,Shimoda,JP,2021-08-07 02:49:53,34.6667,138.95,82.76,74,100,12.91,light rain
342,Svetlaya,RU,2021-08-07 02:49:53,46.5389,138.3297,67.05,98,100,11.97,overcast clouds
343,Berdigestyakh,RU,2021-08-07 02:49:53,62.0989,126.6992,71.85,38,100,16.26,overcast clouds
344,Kapit,MY,2021-08-07 02:45:08,2.0167,112.9333,90.09,57,95,0.98,overcast clouds
345,Saint-Philippe,RE,2021-08-07 02:49:54,-21.3585,55.7679,65.75,79,41,10.87,scattered clouds
346,Tefe,BR,2021-08-07 02:49:54,-3.3542,-64.7114,76.78,76,37,2.57,scattered clouds
347,Jibuti,DJ,2021-08-07 02:49:54,11.5,42.5,89.02,58,51,4.38,moderate rain
348,Fomboni,KM,2021-08-07 02:49:55,-12.28,43.7425,75.27,73,0,8.1,clear sky
349,Marienburg,PL,2021-08-07 02:49:55,54.0359,19.0266,58.66,93,67,8.08,broken clouds
350,Saint Anthony,US,2021-08-07 02:49:55,45.0205,-93.218,78.69,67,20,3.0,few clouds
351,Conde,BR,2021-08-07 02:49:56,-7.2597,-34.9075,71.06,100,40,6.91,scattered clouds
352,Sao Joao Da Barra,BR,2021-08-07 02:45:09,-21.6403,-41.0511,66.81,67,87,8.7,overcast clouds
353,Los Llanos De Aridane,ES,2021-08-07 02:45:11,28.6585,-17.9182,67.75,97,90,10.36,overcast clouds
354,Qaqortoq,GL,2021-08-07 02:45:11,60.7167,-46.0333,46.9,81,93,2.46,overcast clouds
355,Moron,AR,2021-08-07 02:45:12,-34.6534,-58.6198,60.98,96,98,1.99,overcast clouds
356,Evans,US,2021-08-07 02:48:40,33.5337,-82.1307,76.21,78,75,6.91,broken clouds
357,Komsomolskiy,UZ,2021-08-07 02:49:57,40.4272,71.7189,81.82,34,81,2.3,broken clouds
358,Sari,IR,2021-08-07 02:49:57,36.5633,53.0601,71.19,94,0,2.3,clear sky
359,Senanga,ZM,2021-08-07 02:49:57,-16.1167,23.2667,52.43,32,0,5.82,clear sky
360,Linqiong,CN,2021-08-07 02:49:58,30.4159,103.4609,80.42,81,100,2.53,overcast clouds
361,Emerald,AU,2021-08-07 02:49:58,-23.5333,148.1667,69.94,30,0,9.22,clear sky
362,Along,IN,2021-08-07 02:49:58,28.1667,94.7667,78.04,95,100,0.78,overcast clouds
363,Rocha,UY,2021-08-07 02:49:59,-34.4833,-54.3333,55.54,96,1,7.18,clear sky
364,Salalah,OM,2021-08-07 02:44:04,17.0151,54.0924,77.09,100,90,6.91,overcast clouds
365,Novoshcherbinovskaya,RU,2021-08-07 02:49:59,46.4767,38.6476,80.04,46,94,10.85,overcast clouds
366,Mildura,AU,2021-08-07 02:49:59,-34.2,142.15,57.16,51,90,5.75,overcast clouds
367,Talara,PE,2021-08-07 02:45:14,-4.5772,-81.2719,65.8,84,6,17.54,clear sky
368,Trairi,BR,2021-08-07 02:50:00,-3.2778,-39.2689,80.1,69,63,14.23,broken clouds
369,Catemaco,MX,2021-08-07 02:50:00,18.4167,-95.1167,73.24,91,86,2.95,overcast clouds
370,Atasu,KZ,2021-08-07 02:50:01,48.6814,71.6433,81.97,25,5,9.84,clear sky
371,Garowe,SO,2021-08-07 02:50:01,8.4054,48.4845,72.34,64,51,24.02,broken clouds
372,Basco,PH,2021-08-07 02:45:14,20.4487,121.9702,83.5,86,100,35.99,overcast clouds
373,Gumdag,TM,2021-08-07 02:50:01,39.2061,54.5906,89.71,20,0,6.6,clear sky
374,Avera,US,2021-08-07 02:50:02,33.194,-82.5271,75.88,95,12,2.98,few clouds
375,Wanlaweyn,SO,2021-08-07 02:50:02,2.6185,44.8938,72.05,82,28,10.83,scattered clouds
376,Umm Bab,QA,2021-08-07 02:50:02,25.2142,50.8072,89.28,46,0,3.65,clear sky
377,Chake Chake,TZ,2021-08-07 02:45:15,-5.2459,39.7666,72.14,85,8,7.9,clear sky
378,Takoradi,GH,2021-08-07 02:50:04,4.8845,-1.7554,74.35,88,49,8.32,scattered clouds
379,Meulaboh,ID,2021-08-07 02:50:04,4.1363,96.1285,83.26,70,90,3.53,overcast clouds
380,Fukue,JP,2021-08-07 02:50:04,32.6881,128.8419,89.96,74,40,11.5,scattered clouds
381,Korla,CN,2021-08-07 02:50:05,41.7597,86.1469,86.63,23,3,3.62,clear sky
382,Macon,US,2021-08-07 02:50:05,39.8667,-88.9668,75.11,93,17,7.74,few clouds
383,Hithadhoo,MV,2021-08-07 02:50:06,-0.6,73.0833,80.69,71,100,0.27,light rain
384,Mayo,US,2021-08-07 02:45:16,38.8876,-76.5119,79.9,74,1,1.99,clear sky
385,Wahiawa,US,2021-08-07 02:46:39,21.5028,-158.0236,86.32,60,1,19.57,clear sky
386,Westlock,CA,2021-08-07 02:50:07,54.1502,-113.8688,65.21,77,40,2.3,scattered clouds
387,Jiuquan,CN,2021-08-07 02:50:07,39.7432,98.5174,77.61,19,100,12.46,overcast clouds
388,Khuzhir,RU,2021-08-07 02:50:07,53.1939,107.3397,57.07,80,69,2.55,broken clouds
389,Yulara,AU,2021-08-07 02:45:17,-25.2406,130.9889,60.64,36,0,11.5,clear sky
390,Hot Springs,US,2021-08-07 02:48:25,34.5037,-93.0552,79.68,78,39,2.26,scattered clouds
391,Dukat,RU,2021-08-07 02:50:08,62.55,155.55,43.38,92,100,4.47,overcast clouds
392,Matara,LK,2021-08-07 02:50:08,5.9485,80.5353,79.2,86,100,14.12,overcast clouds
393,Fortuna,US,2021-08-07 02:44:13,40.5982,-124.1573,65.08,57,1,5.99,clear sky
394,Willmar,US,2021-08-07 02:50:06,45.1219,-95.0433,76.59,69,1,4.61,clear sky
395,York,US,2021-08-07 02:49:39,40.1254,-77.0,77.85,72,100,4.81,overcast clouds
396,Norman Wells,CA,2021-08-07 02:50:09,65.282,-126.8329,53.64,76,90,19.57,overcast clouds
397,Kloulklubed,PW,2021-08-07 02:50:09,7.0419,134.2556,77.5,73,100,10.09,light rain
398,Acari,PE,2021-08-07 02:50:10,-15.4311,-74.6158,64.83,77,46,4.27,scattered clouds
399,Yeppoon,AU,2021-08-07 02:50:10,-23.1333,150.7333,74.98,61,0,7.85,clear sky
400,Dudinka,RU,2021-08-07 02:50:10,69.4058,86.1778,74.46,40,62,1.88,broken clouds
401,Nalut,LY,2021-08-07 02:50:11,30.3333,10.85,86.25,13,0,10.02,clear sky
402,Russell,US,2021-08-07 02:45:10,32.3502,-85.1999,79.88,89,40,4.61,scattered clouds
403,Mamou,GN,2021-08-07 02:50:11,10.5,-12.0,65.8,98,99,2.33,overcast clouds
404,Liverpool,GB,2021-08-07 02:50:11,53.4106,-2.9779,58.68,79,100,7.0,overcast clouds
405,Isangel,VU,2021-08-07 02:50:12,-19.55,169.2667,77.11,61,40,14.97,scattered clouds
406,Ola,RU,2021-08-07 02:45:20,59.5833,151.2833,63.12,52,39,4.88,scattered clouds
407,Sabang,ID,2021-08-07 02:50:12,5.8933,95.3214,82.74,75,56,12.57,broken clouds
408,Ostrovnoy,RU,2021-08-07 02:45:20,68.0531,39.5131,53.76,84,19,4.09,few clouds
409,Veraval,IN,2021-08-07 02:50:13,20.9,70.3667,82.38,81,97,13.22,overcast clouds
410,Mittagong,AU,2021-08-07 02:50:13,-34.45,150.45,59.85,46,6,11.59,clear sky
411,Kansanshi,ZM,2021-08-07 02:50:14,-12.0951,26.4273,53.29,44,0,3.47,clear sky
412,Cidreira,BR,2021-08-07 02:50:14,-30.1811,-50.2056,59.88,94,84,14.83,light rain
413,Lakhdenpokhya,RU,2021-08-07 02:50:14,61.5198,30.1992,55.83,82,4,14.03,clear sky
414,Ayr,GB,2021-08-07 02:50:15,55.4627,-4.6339,59.5,94,75,4.61,broken clouds
415,Buin,CL,2021-08-07 02:50:15,-33.7333,-70.75,46.44,91,66,1.54,broken clouds
416,Jiexiu,CN,2021-08-07 02:50:15,37.0244,111.9125,78.76,53,91,4.27,overcast clouds
417,Vila Velha,BR,2021-08-07 02:50:15,-20.3297,-40.2925,64.35,94,75,3.44,broken clouds
418,Chikwawa,MW,2021-08-07 02:50:16,-16.0335,34.8009,63.77,70,0,1.07,clear sky
419,Esperance,AU,2021-08-07 02:50:16,-33.8667,121.9,62.44,52,0,18.54,clear sky
420,Rio Claro,BR,2021-08-07 02:50:17,-22.4114,-47.5614,58.82,64,98,3.49,overcast clouds
421,Toma,BF,2021-08-07 02:50:17,12.7667,-2.8833,74.14,86,54,7.78,broken clouds
422,Andenes,NO,2021-08-07 02:50:17,69.3143,16.1194,59.47,87,100,0.0,overcast clouds
423,Lac Du Bonnet,CA,2021-08-07 02:50:18,50.2536,-96.0612,63.91,50,100,6.51,overcast clouds
424,Sydney,AU,2021-08-07 02:50:18,-33.8679,151.2073,65.37,49,0,1.99,clear sky
425,Derzhavinsk,KZ,2021-08-07 02:50:18,51.1,66.3167,69.57,74,0,14.61,clear sky
426,Carutapera,BR,2021-08-07 02:45:22,-1.195,-46.02,75.45,90,97,4.25,overcast clouds
427,Brae,GB,2021-08-07 02:50:19,60.3964,-1.353,58.91,94,100,25.37,overcast clouds
428,Viedma,AR,2021-08-07 02:50:19,-40.8135,-62.9967,55.24,41,100,6.89,overcast clouds
429,Doka,SD,2021-08-07 02:50:20,13.5167,35.7667,72.93,83,100,5.64,overcast clouds
430,Hamilton,US,2021-08-07 02:48:29,39.1834,-84.5333,75.83,78,1,0.0,clear sky
431,Okha,RU,2021-08-07 02:50:20,53.5739,142.9478,58.57,69,22,16.31,few clouds
432,Meadow Lake,US,2021-08-07 02:50:20,34.8014,-106.5436,89.08,45,66,15.12,broken clouds
433,Phuket,TH,2021-08-07 02:49:37,8.0,98.25,86.22,74,20,9.22,few clouds
434,Flinders,AU,2021-08-07 02:50:21,-34.5833,150.8552,67.05,49,5,5.01,clear sky
435,Gelemso,ET,2021-08-07 02:50:21,8.8167,40.5167,62.44,65,99,6.6,overcast clouds
436,Gallup,US,2021-08-07 02:46:50,35.5281,-108.7426,83.16,31,1,1.99,clear sky
437,Yunyang,CN,2021-08-07 02:50:22,33.4474,112.7142,83.39,74,100,4.54,light rain
438,Praia Da Vitoria,PT,2021-08-07 02:50:22,38.7333,-27.0667,70.05,78,40,13.0,scattered clouds
439,Alyangula,AU,2021-08-07 02:50:22,-13.8483,136.4192,80.47,39,3,19.57,clear sky
440,Camacha,PT,2021-08-07 02:50:23,33.0833,-16.3333,69.22,88,40,12.66,scattered clouds
441,Maniitsoq,GL,2021-08-07 02:50:23,65.4167,-52.9,42.69,92,100,20.07,light rain
442,Bengkulu,ID,2021-08-07 02:50:24,-3.8004,102.2655,83.82,69,18,1.21,few clouds
443,Guerrero Negro,MX,2021-08-07 02:46:14,27.9769,-114.0611,72.68,81,1,14.03,clear sky
444,Benguela,AO,2021-08-07 02:50:24,-12.5763,13.4055,69.69,89,0,2.17,clear sky
445,Gizo,SB,2021-08-07 02:50:24,-8.103,156.8419,82.47,72,29,11.32,scattered clouds
446,Homer,US,2021-08-07 02:50:25,59.6425,-151.5483,62.47,81,20,9.22,few clouds
447,Koungou,YT,2021-08-07 02:50:25,-12.7336,45.2042,73.11,88,75,6.91,broken clouds
448,Orange,US,2021-08-07 02:46:07,33.7,-117.7675,86.88,78,20,1.01,few clouds
